customer_id,frequency,recency,T,monetary_value,predicted_purchases_6m,predicted_avg_value,predicted_ltv_6m,gender,location,tenure_months
16654,0.0,0.0,290.0,0.0,0.2523942684163182,1265.5940519672656,319.4286848583218,F,California,15
16655,0.0,0.0,131.0,0.0,0.4330838579408912,1265.5940519672656,548.1083546130282,M,Illinois,40
16656,3.0,191.0,249.0,40.536,1.349522709494064,870.760746550085,1175.1114020053446,F,Illinois,46
16658,0.0,0.0,292.0,0.0,0.25108323018047457,1265.5940519672656,317.76944266513647,F,Illinois,40
16660,0.0,0.0,78.0,0.0,0.571287976025739,1265.5940519672656,723.0186644185931,F,New Jersey,3
16665,0.0,0.0,235.0,0.0,0.29477576639406433,1265.5940519672656,373.06645661242,F,Illinois,31
16670,3.0,93.0,201.0,541.5826666666666,1.011478780167722,1032.246899186341,1044.0958344209137,F,Illinois,48
16676,0.0,0.0,156.0,0.0,0.38902122940200196,1265.5940519672656,492.3429540201668,F,New York,4
16679,0.0,0.0,270.0,0.0,0.26630574840265153,1265.5940519672656,337.03497118308695,M,New York,28
16684,3.0,179.0,193.0,1247.7143333333333,1.7989326756092514,1259.8314610461023,2266.3519810363773,M,California,43
16686,1.0,1.0,181.0,5182.7339999999995,0.24002857382975507,1801.5889469060355,432.43282555330603,M,New York,31
16700,2.0,213.0,265.0,1318.852,0.917898196425493,1278.4146780058034,1173.4545272254043,M,New York,7
16701,2.0,100.0,231.0,240.90800000000002,0.6726213003861847,1018.9244530727809,685.350290621096,F,Washington DC,14
16705,3.0,177.0,200.0,518.9293333333334,1.717979937483689,1024.9457835662656,1760.8362931753436,F,California,18
16710,1.0,79.0,293.0,907.4380000000001,0.2706903522458443,1216.5864040423323,329.318202247724,F,New York,30
16711,0.0,0.0,187.0,0.0,0.34557424653632207,1265.5940519672656,437.35671092943863,F,Illinois,34
16713,2.0,100.0,277.0,4283.498,0.4796715131482839,1992.0850146715159,955.5464333075073,M,Illinois,5
16714,0.0,0.0,60.0,0.0,0.6415442822964943,1265.5940519672656,811.9346277480515,M,New Jersey,38
16716,0.0,0.0,21.0,0.0,0.8794492048459361,1265.5940519672656,1113.0256826603581,F,California,44
16717,1.0,247.0,265.0,375.31800000000004,0.5353997576719061,1143.7747079378678,612.3767014611896,F,New York,42
16718,1.0,1.0,313.0,1044.2640000000001,0.09422991690080007,1235.3087469935267,116.40304057603149,F,California,39
16719,3.0,137.0,300.0,1679.9660000000001,0.6642614655003767,1399.1451483019987,929.3982066588275,F,New York,40
16722,2.0,73.0,294.0,587.491,0.30897594913638826,1102.3563387996478,340.6015960671352,F,New Jersey,45
16725,4.0,320.0,325.0,2140.75925,1.676233814447974,1605.194773793328,2690.681758607543,F,Illinois,48
16726,0.0,0.0,229.0,0.0,0.3002853208693763,1265.5940519672656,380.03931598536445,F,California,19
16727,0.0,0.0,245.0,0.0,0.28603312601371816,1265.5940519672656,362.00182294856506,F,California,11
16730,0.0,0.0,76.0,0.0,0.5783035682361717,1265.5940519672656,731.8975561911446,F,Washington DC,9
16735,1.0,1.0,144.0,324.644,0.334611114160691,1136.8408210544624,380.3995737563884,M,New Jersey,42
16743,0.0,0.0,199.0,0.0,0.3312822510803568,1265.5940519672656,419.26884648962584,F,California,9
16745,1.0,24.0,25.0,1415.884,1.6832347401145162,1286.1587103595741,2164.9070225781193,F,New York,29
16746,2.0,83.0,200.0,912.523,0.7435662155358084,1180.6003169566116,877.8545097398035,M,New York,16
16748,1.0,131.0,143.0,58.436,0.8090204999641362,1100.414721684814,890.258068305344,M,Illinois,41
16752,0.0,0.0,344.0,0.0,0.22123256560238375,1265.5940519672656,279.99061912783475,M,New York,42
16754,0.0,0.0,335.0,0.0,0.22587725874913014,1265.5940519672656,285.86891514757014,F,New Jersey,5
16755,0.0,0.0,44.0,0.0,0.7209640041200609,1265.5940519672656,912.4477552968523,F,California,33
16757,0.0,0.0,72.0,0.0,0.5928804682391721,1265.5940519672656,750.3459941310635,F,Illinois,22
16767,0.0,0.0,51.0,0.0,0.6838394814888137,1265.5940519672656,865.4631802726217,M,Washington DC,29
16770,2.0,301.0,338.0,3250.765,0.8017269624678369,1743.4782981206054,1397.7935600808269,F,Illinois,26
16771,1.0,142.0,160.0,6117.388,0.7462387623556673,1929.480668718451,1439.8532662136422,M,Illinois,39
16775,1.0,158.0,282.0,1141.488,0.4106296633744558,1248.612220537202,512.717215804423,F,Illinois,19
16779,6.0,258.0,279.0,661.6276666666666,2.703865848191238,971.1717832366753,2625.9182174206303,M,Washington DC,11
16781,1.0,84.0,340.0,37.181999999999995,0.2213738550581676,1097.5064683039893,242.95923783972873,F,New York,38
16782,6.0,233.0,288.0,1474.1003333333335,2.355929362955394,1367.2369478278074,3221.1136715050434,F,New York,45
16791,0.0,0.0,132.0,0.0,0.4311270679095514,1265.5940519672656,545.6318527884157,F,Illinois,7
16795,1.0,1.0,258.0,1164.051,0.13386138238231085,1251.6995886105783,167.5542372587818,F,California,20
16805,0.0,0.0,214.0,0.0,0.31501485379595817,1265.5940519672656,398.68092524550246,F,Illinois,15
16810,0.0,0.0,222.0,0.0,0.30698203596471485,1265.5940519672656,388.5146387777443,F,New York,12
16812,0.0,0.0,219.0,0.0,0.30994535759749275,1265.5940519672656,392.26500101025397,F,New York,40
16814,6.0,305.0,320.0,923.1845,2.4825866574713102,1098.6758267500595,2727.5579483759584,M,California,22
16816,2.0,158.0,193.0,969.355,1.165098590539374,1194.2813138018962,1391.455475418101,F,Illinois,31
16817,2.0,79.0,291.0,272.493,0.3425434427533006,1026.5278153573797,351.6303719545414,M,California,20
16833,0.0,0.0,143.0,0.0,0.4107325280355265,1265.5940519672656,519.8206444312406,F,California,46
16835,0.0,0.0,349.0,0.0,0.21873426124977605,1265.5940519672656,276.82877999917054,M,Illinois,11
16839,4.0,287.0,321.0,275.97025,1.6077554414423425,881.5786018102028,1417.3627941194857,F,New York,10
16843,1.0,1.0,116.0,812.383,0.4430764281857057,1203.5797217653837,533.2778041565517,M,New York,31
16850,0.0,0.0,139.0,0.0,0.4179176585819972,1265.5940519672656,528.9141029134621,M,California,22
16858,1.0,34.0,302.0,474.9,0.17098794339496023,1157.4008342279428,197.90158832824724,F,Illinois,47
16861,0.0,0.0,290.0,0.0,0.2523942684163182,1265.5940519672656,319.4286848583218,F,New York,41
16863,1.0,56.0,279.0,125.2,0.24476128595411392,1109.5502551710922,271.57494728639176,F,Illinois,22
16873,1.0,68.0,243.0,22.998,0.3316383442622169,1095.5656258294616,363.3315701806821,M,California,6
16875,1.0,32.0,168.0,114.128,0.4095143873362869,1108.035237695206,453.7563715117693,F,California,3
16882,0.0,0.0,57.0,0.0,0.6550290346955759,1265.5940519672656,829.0008501765806,M,Illinois,28
16883,0.0,0.0,333.0,0.0,0.22693618828570297,1265.5940519672656,287.20909007050915,F,Washington DC,37
16885,0.0,0.0,185.0,0.0,0.3480785654542675,1265.5940519672656,440.5261620562195,M,New York,27
16889,0.0,0.0,151.0,0.0,0.3970900606460548,1265.5940519672656,502.5548188489677,F,Illinois,23
16891,1.0,1.0,333.0,6974.762,0.08382560627066399,2046.7979188422373,171.57407646048384,M,Illinois,12
16892,0.0,0.0,94.0,0.0,0.5208795197865959,1265.5940519672656,659.2220220334814,M,Illinois,16
16893,1.0,1.0,277.0,1983.6240000000003,0.11794822063819263,1363.844405966484,160.8630209110996,F,New York,50
16897,0.0,0.0,39.0,0.0,0.7501578952929234,1265.5940519672656,949.3953703190067,M,New Jersey,49
16898,1.0,42.0,299.0,220.2,0.19066834847318961,1122.5494116206228,214.03464239325487,M,Illinois,40
16899,0.0,0.0,215.0,0.0,0.31398758770812124,1265.5940519672656,397.3808233949484,F,Illinois,36
16904,1.0,183.0,284.0,2603.1200000000003,0.4360966095793811,1448.612042007098,631.7348001151594,F,California,17
16905,0.0,0.0,333.0,0.0,0.22693618828570297,1265.5940519672656,287.20909007050915,F,New York,33
16907,0.0,0.0,255.0,0.0,0.27779853427062623,1265.5940519672656,351.58017261812915,F,California,16
16912,0.0,0.0,92.0,0.0,0.5266766947449854,1265.5940519672656,666.5588921790327,F,Washington DC,16
16916,0.0,0.0,342.0,0.0,0.22224803673061153,1265.5940519672656,281.2757933476643,F,New York,7
16918,1.0,1.0,58.0,532.2,0.8827731525423567,1165.2413780653965,1028.6438047875902,M,Washington DC,47
16919,1.0,82.0,296.0,3013.466,0.2718817267738506,1504.761008874877,409.11702147486307,F,New York,10
16923,4.0,203.0,242.0,2344.3955,1.9094082459950428,1684.2141608135212,3215.8524066789582,F,New York,23
16926,0.0,0.0,330.0,0.0,0.22854344913277375,1265.5940519672656,289.24322983852176,M,California,48
16927,0.0,0.0,230.0,0.0,0.29935266104625585,1265.5940519672656,378.8589472607144,F,Illinois,45
16928,1.0,263.0,352.0,959.6999999999999,0.39303764123332363,1223.7375820882835,480.9749327525497,F,California,19
16931,3.0,236.0,321.0,2251.604,1.0715638688664535,1583.3827202926664,1696.6957136530991,F,New Jersey,37
16938,1.0,1.0,11.0,143.805,1.8094874974969197,1112.0960373368134,2012.3238755768316,F,New Jersey,7
16943,0.0,0.0,66.0,0.0,0.616223309670714,1265.5940519672656,779.888555402838,M,Washington DC,34
16945,0.0,0.0,192.0,0.0,0.33947021701346325,1265.5940519672656,429.6314874722759,F,Illinois,9
16948,0.0,0.0,107.0,0.0,0.4861626467316348,1265.5940519672656,615.28455399222,F,Illinois,2
16949,0.0,0.0,53.0,0.0,0.6739486113198682,1265.5940519672656,852.9453538180237,M,New York,44
16950,0.0,0.0,282.0,0.0,0.2577793448805484,1265.5940519672656,326.2440056008404,F,Illinois,26
16954,0.0,0.0,211.0,0.0,0.31813783446328375,1265.5940519672656,402.6333510024785,F,California,6
16955,3.0,208.0,355.0,192.39200000000002,0.7847983382723676,919.7035752847297,721.7818375866111,F,New York,15
16983,1.0,236.0,317.0,738.3,0.4266111419530649,1193.4427058995884,509.13595561937916,F,New York,21
16985,2.0,182.0,201.0,979.0385,1.184132037675344,1196.6123937032073,1416.9470720633497,F,Illinois,5
16992,0.0,0.0,17.0,0.0,0.9148335832077316,1265.5940519672656,1157.8079414476056,F,California,7
16995,0.0,0.0,335.0,0.0,0.22587725874913014,1265.5940519672656,285.86891514757014,F,California,50
16996,2.0,30.0,201.0,67.34100000000001,0.34597069985855966,977.1421899209382,338.0625673082726,F,New York,13
16997,1.0,95.0,107.0,189.43900000000002,0.9493537762994237,1118.340284762265,1061.700572526829,F,New Jersey,35
17001,1.0,126.0,201.0,872.216,0.5612658988052203,1211.7668641637497,680.1234181572502,F,California,18
17007,1.0,15.0,187.0,13.344000000000001,0.2873160200092231,1094.2446378677378,314.39401426859206,F,Illinois,3
17017,4.0,135.0,348.0,1007.3505000000001,0.39213950678489395,1165.3847465102526,456.9933997111691,M,California,40
17018,0.0,0.0,108.0,0.0,0.4836868971169634,1265.5940519672656,612.1512600057316,M,Illinois,26
17019,2.0,169.0,295.0,2505.343,0.6777765758104566,1564.03509657208,1060.066352202001,M,New York,25
17025,1.0,1.0,352.0,803.467,0.0753525740753071,1202.359716724289,90.60089961963224,F,Illinois,45
17026,0.0,0.0,314.0,0.0,0.23751781916523335,1265.5940519672656,300.6011391717559,M,California,23
17027,0.0,0.0,60.0,0.0,0.6415442822964943,1265.5940519672656,811.9346277480515,F,California,32
17033,0.0,0.0,207.0,0.0,0.32240052974624694,1265.5940519672656,408.0281927979456,M,California,47
17035,1.0,1.0,25.0,455.30199999999996,1.431484305381033,1154.7191766690175,1652.962378524207,F,New York,10
17041,0.0,0.0,221.0,0.0,0.3079634275857002,1265.5940519672656,389.7566821759139,F,New York,15
17044,0.0,0.0,202.0,0.0,0.32789418410972887,1265.5940519672656,414.9809290839324,F,Washington DC,29
17048,1.0,41.0,128.0,140.1,0.6161244975936638,1111.5890702352817,684.8772574293208,F,Illinois,39
17059,1.0,1.0,317.0,4124.0960000000005,0.0920122534876985,1656.732094427951,152.43965343371028,M,California,24
17062,4.0,280.0,319.0,998.66825,1.5969384289479192,1162.0156701647784,1855.6674787258046,M,Illinois,44
17064,0.0,0.0,115.0,0.0,0.46705218354020045,1265.5940519672656,591.0984654468014,M,Illinois,7
17068,4.0,260.0,292.0,893.76725,1.7242767671417805,1121.309692138738,1933.4482509257282,F,Washington DC,31
17069,2.0,180.0,350.0,686.8485,0.5334056758536201,1126.2743716694283,600.7611424169427,F,California,10
17071,0.0,0.0,16.0,0.0,0.9241540169637005,1265.5940519672656,1169.6038269709147,F,Illinois,15
17075,0.0,0.0,61.0,0.0,0.6371758796130379,1265.5940519672656,806.4060032952713,F,California,24
17076,0.0,0.0,252.0,0.0,0.2802182457118304,1265.5940519672656,354.6425450255943,M,New York,46
17082,1.0,1.0,66.0,365.51099999999997,0.7942774219414923,1142.4327844925988,907.4085668082218,F,California,30
17085,2.0,60.0,238.0,2173.587,0.40912708555368926,1484.1724700693308,607.2151571384854,F,California,19
17090,0.0,0.0,176.0,0.0,0.3598186673504414,1265.5940519672656,455.38436518550674,F,New Jersey,23
17091,2.0,218.0,287.0,1113.6000000000001,0.8372914403996398,1229.004979869395,1029.0353498531758,F,California,37
17094,1.0,23.0,88.0,327.3,0.7788884647867317,1137.204250102146,885.755272511007,M,Illinois,35
17095,1.0,15.0,146.0,30.0,0.4058854852568326,1096.523732076405,445.0630670894647,M,California,35
17097,3.0,158.0,257.0,1339.443,1.0958808491382839,1289.395392815173,1413.0237179532828,M,California,33
17105,0.0,0.0,1.0,0.0,1.092862854032099,1265.5940519672656,1383.1207276789946,F,New Jersey,38
17114,0.0,0.0,145.0,0.0,0.4072333334013334,1265.5940519672656,515.39208451553,M,California,19
17118,0.0,0.0,62.0,0.0,0.6328684694624805,1265.5940519672656,800.9545706293425,F,New Jersey,49
17126,1.0,1.0,241.0,3468.4719999999998,0.15070584259501152,1567.0209476061937,236.15921227302482,F,Illinois,32
17128,0.0,0.0,144.0,0.0,0.4089753214474976,1265.5940519672656,517.5967342253534,F,New York,47
17135,0.0,0.0,334.0,0.0,0.2264054776533727,1265.5940519672656,286.5374258509162,F,California,45
17146,0.0,0.0,199.0,0.0,0.3312822510803568,1265.5940519672656,419.26884648962584,M,California,5
17147,0.0,0.0,27.0,0.0,0.831444767761764,1265.5940519672656,1052.271552618593,F,Illinois,24
17158,1.0,1.0,217.0,1466.5240000000001,0.17983725597079409,1293.0879449133029,232.54538774212173,M,California,17
17179,0.0,0.0,228.0,0.0,0.30122386939192847,1265.5940519672656,381.2271374129891,F,New Jersey,31
17180,1.0,1.0,46.0,3080.904,1.0424309039391004,1513.9887679553344,1578.2286799333242,F,Illinois,35
17181,0.0,0.0,358.0,0.0,0.21437745409150663,1265.5940519672656,271.3148307740963,F,New York,49
17188,4.0,196.0,237.0,606.0005,1.9202072611939422,1009.6441503219293,1938.7260286701567,M,Illinois,8
17189,0.0,0.0,202.0,0.0,0.32789418410972887,1265.5940519672656,414.9809290839324,F,New York,42
17191,1.0,1.0,291.0,2187.922,0.10784315927930035,1391.7991603278122,150.09601853202875,M,Illinois,13
17194,1.0,1.0,221.0,1145.03,0.17447571065939185,1249.0968838229307,217.93706648743768,F,New Jersey,19
17198,2.0,69.0,327.0,1072.319,0.2263989056353777,1219.067528595989,275.9955543697564,F,New York,18
17204,0.0,0.0,178.0,0.0,0.3571409135142404,1265.5940519672656,451.99541585777826,F,Illinois,29
17211,2.0,142.0,314.0,892.9354999999999,0.5242169042531577,1175.8850768505617,616.4188347440879,F,Illinois,29
17213,4.0,221.0,271.0,557.77575,1.7192596857346392,990.9309291532913,1703.6675978408216,M,Illinois,25
17214,1.0,191.0,203.0,973.946,0.6496413852144467,1225.68690822281,796.2569408970786,F,California,28
17218,3.0,147.0,289.0,1423.939,0.7972925023305539,1316.6282532669334,1049.7378346862997,F,Illinois,31
17220,2.0,211.0,244.0,2454.589,1.0116320719699154,1551.8172384307939,1569.8680882323763,F,New York,19
17223,1.0,274.0,291.0,1081.3570000000002,0.5011219398865242,1240.3843018375524,621.5837875416262,F,California,10
17226,0.0,0.0,9.0,0.0,0.9954823104507186,1265.5940519672656,1259.8764909450604,F,Illinois,22
17227,0.0,0.0,301.0,0.0,0.24534942577296334,1265.5940519672656,310.5127739118465,F,New Jersey,19
17228,4.0,313.0,338.0,635.995,1.576742721780991,1021.2832715686483,1610.3009653225456,M,Illinois,42
17230,3.0,190.0,209.0,1167.4296666666667,1.6882064439577842,1233.955903342194,2083.1723075820405,M,California,29
17231,3.0,133.0,229.0,1915.964,1.1425029271789993,1475.2067441277725,1685.428023360181,F,California,5
17235,0.0,0.0,342.0,0.0,0.22224803673061153,1265.5940519672656,281.2757933476643,M,California,12
17236,1.0,171.0,240.0,1321.862,0.5187098583245036,1273.293376804861,660.4698270879782,F,California,28
17238,2.0,239.0,327.0,3426.291,0.7381078162539487,1785.7321454648027,1318.0628543035043,F,Illinois,20
17239,1.0,137.0,171.0,2226.976,0.6899951366465553,1397.1430451276012,964.0219063376036,F,California,28
17243,4.0,237.0,324.0,884.58375,1.3540495768746064,1117.7461098163376,1513.4836470500493,M,Illinois,9
17251,0.0,0.0,242.0,0.0,0.2886004615347274,1265.5940519672656,365.2510275133586,M,California,46
17256,0.0,0.0,30.0,0.0,0.8094406809363479,1265.5940519672656,1024.4233112133752,F,New York,43
17259,1.0,1.0,296.0,2517.4,0.10452267119074786,1436.8826978928478,150.1868177715288,M,Illinois,8
17262,0.0,0.0,270.0,0.0,0.26630574840265153,1265.5940519672656,337.03497118308695,F,California,22
17277,0.0,0.0,89.0,0.0,0.5356247888119702,1265.5940519672656,677.8835468066522,F,California,31
17284,1.0,1.0,149.0,4540.688,0.319154449511393,1713.7357216239805,546.9463808429113,F,New York,38
17287,1.0,59.0,344.0,701.423,0.1779572735869577,1188.3967070323322,211.48383792319237,F,Washington DC,45
17288,1.0,85.0,196.0,370.119,0.4898604526230623,1143.063311997014,559.9415113916739,M,California,3
17291,0.0,0.0,7.0,0.0,1.0180619392125432,1265.5940519672656,1288.4531348016546,F,Illinois,14
17293,1.0,223.0,227.0,998.1010000000001,0.6099571892057224,1228.9921147916355,749.6325758943025,M,Illinois,16
17303,0.0,0.0,229.0,0.0,0.3002853208693763,1265.5940519672656,380.03931598536445,F,Illinois,39
17306,2.0,114.0,172.0,87.457,1.136510747219539,981.9846542463139,1116.036113155599,F,California,9
17307,0.0,0.0,256.0,0.0,0.2770013046662026,1265.5940519672656,350.5712035727184,F,New York,17
17311,0.0,0.0,54.0,0.0,0.6691134119806201,1265.5940519672656,846.8259542941954,F,California,6
17314,1.0,7.0,34.0,2172.33,1.3182949785674374,1389.6656566713796,1831.9892570775,M,Washington DC,24
17315,7.0,183.0,188.0,724.2682857142856,4.2687908277121265,980.8605872153671,4187.088677969289,F,New York,10
17320,0.0,0.0,288.0,0.0,0.2537191738814261,1265.5940519672656,321.1054773343813,F,California,40
17324,1.0,142.0,273.0,1139.222,0.40670081821344256,1248.3021564475741,507.6855084048332,M,New Jersey,49
17329,0.0,0.0,40.0,0.0,0.7441238100325133,1265.5940519672656,941.7586679043683,F,Illinois,9
17334,0.0,0.0,11.0,0.0,0.9739387469086755,1265.5940519672656,1232.6110850680718,F,Washington DC,8
17337,1.0,1.0,17.0,19334.968,1.6323497682707888,3738.084777183555,6101.861819812139,F,California,44
17338,2.0,101.0,230.0,1219.6770000000001,0.683106376470872,1254.5405778134627,856.9846682458286,F,New Jersey,40
17339,0.0,0.0,257.0,0.0,0.27620867756455325,1265.5940519672656,349.5680594274429,F,California,21
17340,3.0,95.0,268.0,2914.6683333333335,0.5193757959372575,1797.0867827359334,933.3633781518007,F,California,36
17341,1.0,1.0,273.0,8076.655,0.12107346261317205,2197.5734925016322,266.0678320840943,F,New York,13
17343,0.0,0.0,179.0,0.0,0.3558171247201078,1265.5940519672656,450.32003663386314,M,New York,32
17346,2.0,145.0,354.0,612.5240000000001,0.4233878329379843,1108.3824577824041,469.275646866969,F,New Jersey,12
17356,0.0,0.0,26.0,0.0,0.8390607707087329,1265.5940519672656,1061.910320648042,F,Illinois,8
17358,1.0,1.0,182.0,1822.762,0.23800994607388357,1341.8331396003327,319.36963319642507,F,Illinois,6
17362,0.0,0.0,15.0,0.0,0.9336770224422449,1265.5940519672656,1181.6560860614125,F,California,46
17364,1.0,36.0,128.0,446.39,0.5923663211713851,1153.499718960826,683.294384993051,M,New York,39
17365,0.0,0.0,135.0,0.0,0.42536322069412513,1265.5940519672656,538.337162036124,F,New York,11
17368,2.0,92.0,157.0,710.454,1.1352410395653858,1131.9568528601549,1285.0438743841246,M,Illinois,8
17371,0.0,0.0,226.0,0.0,0.3031188590516647,1265.5940519672656,383.6254250548908,M,New Jersey,24
17372,3.0,181.0,239.0,1415.5986666666668,1.3797933354009344,1313.940183609342,1812.9659084596503,F,New York,4
17373,0.0,0.0,33.0,0.0,0.7886203588295009,1265.5940519672656,998.073235394907,M,New Jersey,11
17375,1.0,198.0,226.0,2177.274,0.5875721769153179,1390.3421601396585,816.9263696904047,M,New Jersey,21
17376,0.0,0.0,22.0,0.0,0.8710477650400826,1265.5940519672656,1102.392870414109,F,New Jersey,34
17377,4.0,174.0,359.0,600.711,0.6329589099936602,1007.591602960429,637.764082728598,M,Illinois,34
17381,3.0,334.0,343.0,459.64766666666674,1.2110292053269,1005.8394429622002,1218.1009412969652,M,New Jersey,17
17389,6.0,137.0,165.0,352.237,3.628525582029424,820.3496444205675,2976.659670988771,F,New York,2
17392,1.0,189.0,192.0,1597.6750000000002,0.6849731814242366,1311.03375930817,898.022965067894,M,Illinois,6
17396,0.0,0.0,334.0,0.0,0.2264054776533727,1265.5940519672656,286.5374258509162,F,California,13
17400,0.0,0.0,171.0,0.0,0.3666945996499187,1265.5940519672656,464.08650420545484,F,California,45
17402,2.0,190.0,310.0,978.49,0.6839907173056868,1196.480354943888,818.3814562202327,F,California,37
17404,4.0,171.0,215.0,892.97425,2.0053281693494056,1121.001974952299,2247.976838268162,F,New Jersey,11
17406,3.0,153.0,278.0,1720.8746666666666,0.9096852501614645,1412.3299145702354,1284.7756916463443,F,Illinois,3
17411,0.0,0.0,262.0,0.0,0.27231319413749167,1265.5940519672656,344.63795877261674,F,Illinois,16
17412,1.0,145.0,337.0,1261.3650000000002,0.30754353779657445,1265.0153771445744,389.0473044541103,F,California,19
17418,0.0,0.0,95.0,0.0,0.5180296678267421,1265.5940519672656,655.6152663441031,M,Illinois,26
17419,1.0,180.0,282.0,797.999,0.43664452849000424,1201.6115126456991,524.6770923673421,F,New York,48
17420,0.0,0.0,363.0,0.0,0.21203158879427497,1265.5940519672656,268.34591760720355,F,New York,19
17428,4.0,166.0,302.0,470.51824999999997,0.9687120637419606,957.0713674941344,927.1265795535834,F,California,14
17430,0.0,0.0,260.0,0.0,0.2738580131322952,1265.5940519672656,346.5930725038061,F,Illinois,36
17431,0.0,0.0,36.0,0.0,0.7688879499106609,1265.5940519672656,973.1000160362373,M,Illinois,7
17442,0.0,0.0,256.0,0.0,0.2770013046662026,1265.5940519672656,350.5712035727184,M,California,34
17446,0.0,0.0,18.0,0.0,0.9057090875275596,1265.5940519672656,1146.260033987579,F,New York,42
17449,1.0,1.0,210.0,1273.808,0.18977615150002558,1266.7179929730112,240.39286574225451,F,Illinois,24
17450,2.0,151.0,287.0,1329.998,0.648870000039245,1281.097821144133,831.2659432560702,F,California,17
17454,0.0,0.0,210.0,0.0,0.3191927877963725,1265.5940519672656,403.96849366593864,M,New Jersey,15
17456,0.0,0.0,256.0,0.0,0.2770013046662026,1265.5940519672656,350.5712035727184,F,New Jersey,34
17457,1.0,155.0,166.0,322.00699999999995,0.7409476821795777,1136.4799918380686,842.0722157958824,F,Illinois,47
17460,2.0,284.0,350.0,101.9825,0.743312957107128,985.4813342800304,732.5210447575674,F,California,35
17463,0.0,0.0,35.0,0.0,0.7753500175074907,1265.5940519672656,981.2783703501955,F,New York,27
17470,0.0,0.0,287.0,0.0,0.2543868962311193,1265.5940519672656,321.95054276851863,F,California,48
17491,1.0,178.0,285.0,218.281,0.428663501410108,1122.2868286603423,481.08340155998826,F,New Jersey,31
17496,0.0,0.0,202.0,0.0,0.32789418410972887,1265.5940519672656,414.9809290839324,F,Illinois,7
17504,0.0,0.0,91.0,0.0,0.5296251578973012,1265.5940519672656,670.2904496070483,F,Illinois,9
17507,1.0,1.0,12.0,2364.9030000000002,1.7781633989074608,1416.0160414603843,2517.9078971906847,F,California,25
17511,10.0,341.0,362.0,1330.1879999999999,3.701867728408266,1305.2023966202992,4831.686631089812,F,Illinois,25
17515,0.0,0.0,66.0,0.0,0.616223309670714,1265.5940519672656,779.888555402838,F,California,44
17517,1.0,1.0,10.0,667.021,1.8415885241414645,1183.6893703988928,2179.8687606748363,F,California,20
17519,1.0,66.0,289.0,69.2,0.25152765789579545,1101.8875945271586,277.1552059158481,F,New Jersey,46
17524,0.0,0.0,228.0,0.0,0.30122386939192847,1265.5940519672656,381.2271374129891,F,California,4
17525,0.0,0.0,208.0,0.0,0.32132406234517963,1265.5940519672656,406.66582205801814,M,New York,11
17526,1.0,40.0,262.0,47.184,0.23188364039145448,1098.8750742282864,254.81115254748482,M,California,22
17530,1.0,1.0,254.0,3059.928,0.13758293403942082,1511.118554211278,207.90412436979523,F,Illinois,28
17540,0.0,0.0,49.0,0.0,0.6940359806029469,1265.5940519672656,878.3678089023581,F,New York,37
17547,0.0,0.0,340.0,0.0,0.22327292976924407,1265.5940519672656,282.5728918812603,M,Illinois,41
17548,0.0,0.0,362.0,0.0,0.21249662278987982,1265.5940519672656,268.93446186600363,M,Illinois,50
17551,0.0,0.0,205.0,0.0,0.32457549788294915,1265.5940519672656,410.7808195349742,M,Illinois,32
17552,0.0,0.0,334.0,0.0,0.2264054776533727,1265.5940519672656,286.5374258509162,F,New York,44
17555,0.0,0.0,144.0,0.0,0.4089753214474976,1265.5940519672656,517.5967342253534,F,Illinois,27
17560,0.0,0.0,19.0,0.0,0.8967741902569495,1265.5940519672656,1134.9520811469563,F,California,19
17567,0.0,0.0,339.0,0.0,0.2237889508048168,1265.5940519672656,283.2259650345712,F,California,9
17569,1.0,1.0,133.0,686.344,0.3723872474081025,1186.3333988207273,441.7754288951493,F,California,41
17572,0.0,0.0,356.0,0.0,0.21533048221458295,1265.5940519672656,272.52097749801925,F,Illinois,49
17576,4.0,152.0,255.0,1236.14375,1.2901701823547993,1254.1661023315162,1618.0877089482601,F,California,23
17580,1.0,163.0,194.0,3921.342,0.6441560312417223,1628.9886105672342,1049.322838320957,M,Illinois,30
17581,3.0,218.0,340.0,693.1350000000001,0.9010503905571978,1081.0918568743423,974.1182398648323,M,California,25
17585,0.0,0.0,160.0,0.0,0.3828019411267548,1265.5940519672656,484.4718597715443,F,California,26
17591,3.0,224.0,282.0,1586.43,1.2565026517598807,1368.998717284958,1720.150518524425,F,New York,25
17593,0.0,0.0,171.0,0.0,0.3666945996499187,1265.5940519672656,464.08650420545484,F,New York,22
17596,0.0,0.0,298.0,0.0,0.24723116156909142,1265.5940519672656,312.8942875428001,F,California,38
17602,0.0,0.0,97.0,0.0,0.5124246826598003,1265.5940519672656,648.521630455457,M,Illinois,40
17604,1.0,1.0,30.0,1290.073,1.3228734613806148,1268.9435853903965,1678.6517931021215,F,California,28
17609,0.0,0.0,115.0,0.0,0.46705218354020045,1265.5940519672656,591.0984654468014,M,New York,21
17611,3.0,145.0,228.0,4501.616333333334,1.2478600496129784,2308.5563603277774,2880.755254332977,M,New York,26
17616,0.0,0.0,287.0,0.0,0.2543868962311193,1265.5940519672656,321.95054276851863,F,New York,6
17618,0.0,0.0,234.0,0.0,0.2956798046958394,1265.5940519672656,374.2106021098971,F,Illinois,17
